24	d'	O
25	opérer	O
26	une	B-GN
27	reconnaissance	I-GN
28	autour	O
29	de	O
30	la	B-GN
31	pagode	I-GN
32	.	O
33	Les	O
34	derniers	O
35	cris	O
36	des	B-GN
37	fakirs	I-GN
38	s'	O
39	éteignaient	O
40	alors	O
41	.	O
42	Suivant	O
43	leur	B-GN
44	habitude	I-GN
45	,	O
46	ces	B-GN
47	Indiens	I-GN
48	devaient	O
49	être	O
50	plongés	O
51	dans	O
52	l'	B-GN
53	épaisse	I-GN
54	ivresse	I-GN
55	du	O
56	«	B-GN
57	hang	O
58	»	O
59	--	B-GN
60	opium	I-GN
61	liquide	I-GN
62	,	O
63	mélangé	O
64	d'	O
65	une	B-GN
66	infusion	I-GN
67	de	O
68	chanvre	B-GN
69	--	B-GN
70	,	O
71	et	O
72	il	O
73	serait	O
74	peut-être	O
75	possible	O
76	de	O
77	se	O
78	glisser	O
79	entre	O
80	eux	B-GN
81	jusqu'	O
82	au	B-GN
83	temple	I-GN
84	.	O
0	Le	B-GN
1	Parsi	I-GN
2	,	O
3	guidant	O
4	Mr.	B-GN
5	Fogg	I-GN
6	,	I-GN
7	Sir	I-GN
8	Francis	I-GN
9	Cromarty	I-GN
10	et	I-GN
11	Passepartout	I-GN
12	,	O
13	s'	O
14	avança	O
15	sans	O
16	bruit	B-GN
17	à	O
18	travers	B-GN
19	la	I-GN
20	forêt	I-GN
21	.	O
22	Après	O
23	dix	B-GN
24	minutes	I-GN
25	de	O
26	reptation	B-GN
27	sous	O
28	les	B-GN
29	ramures	I-GN
30	,	O
31	ils	B-GN
32	arrivèrent	O
33	au	O
34	bord	B-GN
35	d'	O
36	une	B-GN
37	petite	I-GN
38	rivière	I-GN
39	,	O
40	et	O
41	là	O
42	,	O
43	à	O
44	la	B-GN
45	lueur	I-GN
46	de	O
47	torches	B-GN
48	de	O
49	fer	B-GN
50	à	O
51	la	B-GN
52	pointe	I-GN
53	desquelles	I-GN
54	brûlaient	O
55	des	B-GN
56	résines	I-GN
57	,	O
58	ils	B-GN
59	aperçurent	O
60	un	B-GN
61	monceau	I-GN
62	de	O
63	bois	B-GN
64	empilé	O
65	.	O
66	C'	B-GN
67	était	O
68	le	O
69	bûcher	O
70	,	O
71	fait	O
72	de	O
73	précieux	B-GN
74	santal	I-GN
75	,	O
76	et	O
77	déjà	O
78	imprégné	O
79	d'	O
80	une	B-GN
81	huile	I-GN
82	parfumée	I-GN
83	.	O
84	A	O
85	sa	B-GN
86	partie	I-GN
87	supérieure	I-GN
88	reposait	O
89	le	B-GN
90	corps	I-GN
91	embaumé	O
92	du	O
93	rajah	B-GN
94	,	O
95	qui	B-GN
96	devait	O
97	être	O
98	brûlé	O
99	en	O
100	même	B-GN
101	temps	I-GN
102	que	B-GN
103	sa	I-GN
104	veuve	I-GN
105	.	O
106	A	O
107	cent	B-GN
108	pas	I-GN
109	de	I-GN
110	ce	I-GN
111	bûcher	I-GN
112	s'	O
113	élevait	O
114	la	B-GN
115	pagode	I-GN
116	,	O
117	dont	B-GN
118	les	O
119	minarets	O
120	perçaient	O
121	dans	O
122	l'	B-GN
123	ombre	I-GN
124	la	O
125	cime	O
126	des	O
127	arbres	B-GN
128	.	O
0	«	B-GN
1	Venez	B-GN
2	!	O
3	»	O
4	dit	O
5	le	B-GN
6	guide	I-GN
7	à	O
8	voix	B-GN
9	basse	I-GN
10	.	O
0	Et	O
1	,	O
2	redoublant	O
3	de	O
4	précaution	B-GN
5	,	O
6	suivi	O
7	de	O
8	ses	B-GN
9	compagnons	I-GN
10	,	O
11	il	O
12	se	O
13	glissa	O
14	silencieusement	B-GN
15	à	I-GN
16	travers	I-GN
17	les	I-GN
18	grandes	I-GN
19	herbes	I-GN
20	.	O
0	Le	B-GN
1	silence	I-GN
2	n'	O
3	était	O
4	plus	O
5	interrompu	O
6	que	B-GN
7	par	I-GN
8	le	I-GN
9	murmure	I-GN
10	du	O
11	vent	O
12	dans	O
13	les	B-GN
14	branches	I-GN
15	.	O
0	Bientôt	O
1	le	B-GN
2	guide	I-GN
3	s'	O
4	arrêta	O
5	à	O
6	l'	B-GN
7	extrémité	I-GN
8	d'	O
9	une	B-GN
10	clairière	I-GN
11	.	O
12	Quelques	B-GN
13	résines	I-GN
14	éclairaient	O
15	la	B-GN
16	place	I-GN
17	.	O
18	Le	B-GN
19	sol	I-GN
20	était	O
21	jonché	O
22	de	O
23	groupes	B-GN
24	de	O
25	dormeurs	B-GN
26	,	O
27	appesantis	B-GN
28	par	O
29	l'	B-GN
30	ivresse	I-GN
31	.	O
32	On	B-GN
33	eût	O
34	dit	O
35	un	B-GN
36	champ	I-GN
37	de	O
38	bataille	B-GN
39	couvert	B-GN
40	de	O
41	morts	B-GN
42	.	O
43	Hommes	B-GN
44	,	O
45	femmes	B-GN
46	,	B-GN
47	enfants	I-GN
48	,	O
49	tout	O
50	était	O
51	confondu	O
52	.	O
53	Quelques	B-GN
54	ivrognes	I-GN
55	râlaient	O
56	encore	O
57	çà	B-GN
58	et	O
59	là	O
60	.	O
0	A	B-GN
1	l'	I-GN
2	arrière-plan	I-GN
3	,	B-GN
4	entre	I-GN
5	la	I-GN
6	masse	I-GN
7	des	O
8	arbres	B-GN
9	,	O
10	le	B-GN
11	temple	I-GN
12	de	O
13	Pillaji	B-GN
14	se	B-GN
15	dressait	O
16	confusément	O
17	.	O
18	Mais	B-GN
19	au	I-GN
20	grand	I-GN
21	désappointement	I-GN
22	du	O
23	guide	O
24	,	O
25	les	O
26	gardes	O
27	des	O
28	rajahs	B-GN
29	,	O
30	éclairés	O
31	par	O
32	des	B-GN
33	torches	I-GN
34	fuligineuses	I-GN
35	,	O
36	veillaient	O
37	aux	O
38	portes	B-GN
39	et	O
40	se	O
41	promenaient	O
42	,	O
43	le	O
44	sabre	O
45	nu	O
46	.	O
47	On	B-GN
48	pouvait	O
49	supposer	O
50	qu'	O
51	à	O
52	l'	B-GN
53	intérieur	I-GN
54	les	B-GN
55	prêtres	I-GN
56	veillaient	O
57	aussi	O
58	.	O
0	Le	B-GN
1	Parsi	I-GN
2	ne	O
3	s'	O
4	avança	O
5	pas	O
6	plus	O
7	loin	O
8	.	O
9	Il	B-GN
10	avait	O
11	reconnu	O
12	l'	B-GN
13	impossibilité	I-GN
14	de	O
15	forcer	O
16	l'	B-GN
17	entrée	I-GN
18	du	O
19	temple	B-GN
20	,	O
21	et	O
22	il	B-GN
23	ramena	O
24	ses	B-GN
25	compagnons	I-GN
26	en	O
27	arrière	B-GN
28	.	O
0	Phileas	B-GN
1	Fogg	I-GN
2	et	I-GN
3	Sir	I-GN
4	Francis	I-GN
5	Cromarty	I-GN
6	avaient	O
7	compris	O
8	comme	O
9	lui	O
10	qu'	O
11	ils	B-GN
12	ne	O
13	pouvaient	O
14	rien	B-GN
15	tenter	O
16	de	O
17	ce	B-GN
18	côté	I-GN
19	.	O
0	Ils	B-GN
1	s'	O
2	arrêtèrent	O
3	et	O
4	s'	O
5	entretinrent	O
6	à	O
7	voix	B-GN
8	basse	I-GN
9	.	O
0	«	O
1	Attendons	O
2	,	O
3	dit	O
4	le	B-GN
5	brigadier	I-GN
6	général	I-GN
7	,	O
8	il	O
9	n'	O
10	est	O
11	que	O
12	huit	O
13	heures	O
14	encore	O
15	,	O
16	et	O
17	il	O
18	est	O
19	possible	O
20	que	B-GN
21	ces	I-GN
22	gardes	I-GN
23	succombent	I-GN
24	aussi	I-GN
25	au	I-GN
26	sommeil	I-GN
27	.	O
0	--	O
1	Cela	B-GN
2	est	O
3	possible	O
4	,	O
5	en	O
6	effet	B-GN
7	»	O
8	,	O
9	répondit	O
10	le	B-GN
11	Parsi	I-GN
12	.	O
0	Phileas	B-GN
1	Fogg	I-GN
2	et	I-GN
3	ses	I-GN
4	compagnons	I-GN
5	s'	O
6	étendirent	O
7	donc	O
8	au	O
9	pied	B-GN
10	d'	O
11	un	B-GN
12	arbre	I-GN
13	et	O
14	attendirent	B-GN
15	.	O
0	Le	B-GN
1	temps	I-GN
2	leur	B-GN
3	parut	I-GN
4	long	I-GN
5	!	O
6	Le	B-GN
7	guide	I-GN
8	les	B-GN
9	quittait	O
10	parfois	O
11	et	O
12	allait	O
13	observer	O
14	la	B-GN
15	lisière	I-GN
16	du	O
17	bois	B-GN
18	.	O
19	Les	B-GN
20	gardes	I-GN
21	du	O
22	rajah	B-GN
23	veillaient	O
24	toujours	O
25	à	O
26	la	B-GN
27	lueur	I-GN
28	des	O
29	torches	B-GN
30	,	O
31	et	B-GN
32	une	I-GN
33	vague	I-GN
34	lumière	I-GN
35	filtrait	O
36	à	O
37	travers	B-GN
38	les	I-GN
39	fenêtres	I-GN
40	de	O
41	la	B-GN
42	pagode	I-GN
43	.	O
0	On	B-GN
1	attendit	O
2	ainsi	O
3	jusqu'	O
4	à	B-GN
5	minuit	I-GN
6	.	O
7	La	B-GN
8	situation	I-GN
9	ne	O
10	changea	O
11	pas	O
12	.	O
13	Même	B-GN
14	surveillance	I-GN
15	au	O
16	-	B-GN
17	dehors	O
18	.	O
19	Il	O
20	était	O
21	évident	O
22	qu'	O
23	on	B-GN
24	ne	O
25	pouvait	O
26	compter	O
27	sur	O
28	l'	B-GN
29	assoupissement	I-GN
30	des	O
31	gardes	B-GN
32	.	O
33	L'	B-GN
34	ivresse	I-GN
35	du	O
36	«	B-GN
37	hang	O
38	»	O
39	leur	O
40	avait	O
41	été	O
42	probablement	O
43	épargnée	O
44	.	O
45	Il	O
46	fallait	O
47	donc	O
48	agir	O
49	autrement	O
50	et	O
51	pénétrer	O
52	par	O
53	une	B-GN
54	ouverture	I-GN
55	pratiquée	I-GN
56	aux	I-GN
57	murailles	I-GN
58	de	I-GN
59	la	I-GN
60	pagode	I-GN
61	.	O
62	Restait	O
63	la	B-GN
64	question	I-GN
65	de	O
66	savoir	O
67	si	O
68	les	B-GN
69	prêtres	I-GN
70	veillaient	O
71	auprès	O
72	de	O
73	leur	B-GN
74	victime	I-GN
75	avec	O
76	autant	O
77	de	O
78	soin	B-GN
79	que	B-GN
80	les	I-GN
81	soldats	I-GN
82	à	O
83	la	B-GN
84	porte	I-GN
85	du	O
86	temple	B-GN
87	.	O
0	Après	O
1	une	B-GN
2	dernière	I-GN
3	conversation	I-GN
4	,	O
5	le	B-GN
6	guide	I-GN
7	se	O
8	dit	O
9	prêt	O
10	à	O
11	partir	O
12	.	O
13	Mr.	B-GN
14	Fogg	I-GN
15	,	I-GN
16	Sir	I-GN
17	Francis	I-GN
18	et	I-GN
19	Passepartout	I-GN
20	le	I-GN
21	suivirent	I-GN
22	.	I-GN
23	Ils	B-GN
24	firent	O
25	un	B-GN
26	détour	I-GN
27	assez	I-GN
28	long	I-GN
29	,	O
30	afin	O
31	d'	O
32	atteindre	O
33	la	B-GN
34	pagode	I-GN
35	par	O
36	son	B-GN
37	chevet	I-GN
38	.	O
0	Vers	O
1	minuit	B-GN
2	et	I-GN
3	demi	I-GN
4	,	O
5	ils	B-GN
6	arrivèrent	O
7	au	O
8	pied	B-GN
9	des	O
10	murs	B-GN
11	sans	O
12	avoir	O
13	rencontré	O
14	personne	B-GN
15	.	O
16	Aucune	B-GN
17	surveillance	I-GN
18	n'	O
19	avait	O
20	été	O
21	établie	O
22	de	O
23	ce	B-GN
24	côté	I-GN
25	,	O
26	mais	O
27	il	O
28	est	O
29	vrai	O
30	de	O
31	dire	O
32	que	O
33	fenêtres	B-GN
34	et	O
35	portes	B-GN
36	manquaient	O
37	absolument	O
38	.	O
0	Là	O
1	nuit	B-GN
2	était	O
3	sombre	O
4	.	O
5	La	B-GN
6	lune	I-GN
7	,	O
8	alors	B-GN
9	dans	I-GN
10	son	I-GN
11	dernier	I-GN
12	quartier	I-GN
13	,	O
14	quittait	O
15	à	O
16	peine	B-GN
17	l'	B-GN
18	horizon	I-GN
19	,	O
20	encombré	B-GN
21	de	O
22	gros	O
23	nuages	O
24	.	O
25	La	B-GN
26	hauteur	I-GN
27	des	O
28	arbres	B-GN
29	accroissait	O
30	encore	O
31	l'	B-GN
32	obscurité	I-GN
33	.	O
0	Mais	O
1	il	B-GN
2	ne	O
3	suffisait	O
4	pas	O
5	d'	O
6	avoir	O
7	atteint	O
8	le	B-GN
9	pied	I-GN
10	des	O
11	murailles	B-GN
12	,	O
13	il	O
14	fallait	O
15	encore	O
16	y	O
17	pratiquer	O
18	une	B-GN
19	ouverture	I-GN
20	.	O
21	Pour	O
22	cette	B-GN
23	opération	I-GN
24	,	O
25	Phileas	B-GN
26	Fogg	I-GN
27	et	I-GN
28	ses	I-GN
29	compagnons	I-GN
30	n'	O
31	avaient	O
32	absolument	O
33	que	B-GN
34	leurs	I-GN
35	couteaux	I-GN
36	de	O
37	poche	B-GN
38	.	O
39	Très	O
40	heureusement	O
41	,	O
42	les	B-GN
43	parois	I-GN
44	du	O
45	temple	B-GN
46	se	O
47	composaient	O
48	d'	O
49	un	B-GN
50	mélange	I-GN
51	de	O
52	briques	B-GN
53	et	O
54	de	B-GN
55	bois	I-GN
56	qui	B-GN
57	ne	O
58	pouvait	O
59	être	O
60	difficile	O
61	à	O
62	percer	O
63	.	O
64	La	B-GN
65	première	I-GN
66	brique	I-GN
67	une	O
68	fois	O
69	enlevée	O
70	,	O
71	les	O
72	autres	O
73	viendraient	O
74	facilement	O
75	.	O
0	On	B-GN
1	se	O
2	mit	O
3	à	O
4	la	B-GN
5	besogne	I-GN
6	,	O
7	en	O
8	faisant	O
9	le	O
10	moins	O
11	de	O
12	bruit	B-GN
13	possible	I-GN
14	.	O
15	Le	B-GN
16	Parsi	I-GN
17	d'	O
18	un	B-GN
19	côté	I-GN
20	,	O
21	Passepartout	O
22	,	O
23	de	O
24	l'	B-GN
25	autre	I-GN
26	,	O
27	travaillaient	O
28	à	O
29	desceller	O
30	les	B-GN
31	briques	I-GN
32	,	O
33	de	O
34	manière	B-GN
35	à	O
36	obtenir	O
37	une	B-GN
38	ouverture	I-GN
39	large	I-GN
40	de	O
41	deux	B-GN
42	pieds	I-GN
43	.	O
0	Le	B-GN
1	travail	I-GN
2	avançait	O
3	,	O
4	quand	O
5	un	O
6	cri	O
7	se	B-GN
8	fit	O
9	entendre	O
10	à	O
11	l'	B-GN
12	intérieur	I-GN
13	du	O
14	temple	B-GN
15	,	O
16	et	O
17	presque	O
18	aussitôt	O
19	d'	O
20	autres	O
21	cris	O
22	lui	O
23	répondirent	O
24	du	O
25	dehors	B-GN
26	.	O
0	Passepartout	B-GN
1	et	O
2	le	O
3	guide	O
4	interrompirent	O
5	leur	B-GN
6	travail	I-GN
7	.	O
8	Les	O
9	avait	O
10	-on	B-GN
11	surpris	O
12	?	O
13	L'	B-GN
14	éveil	I-GN
15	était	O
16	-il	O
17	donné	O
18	?	O
19	La	O
20	plus	O
21	vulgaire	O
22	prudence	O
23	leur	B-GN
24	commandait	I-GN
25	de	O
26	s'	O
27	éloigner	O
28	,	O
29	--	O
30	ce	B-GN
31	qu'	B-GN
32	ils	B-GN
33	firent	O
34	en	O
35	même	B-GN
36	temps	I-GN
37	que	O
38	Phileas	O
39	Fogg	O
40	et	O
41	sir	O
42	Francis	O
43	Cromarty	O
44	.	O
45	Ils	B-GN
46	se	O
47	blottirent	O
48	de	O
49	nouveau	O
50	sous	O
51	le	B-GN
52	couvert	I-GN
53	du	O
54	bois	B-GN
55	,	O
56	attendant	O
57	que	O
58	l'	O
59	alerte	O
60	,	O
61	si	O
62	c'	B-GN
63	en	I-GN
64	était	I-GN
65	une	I-GN
66	,	O
67	se	O
68	fût	O
69	dissipée	O
70	,	O
71	et	O
72	prêts	O
73	,	O
74	dans	O
75	ce	B-GN
76	cas	I-GN
77	,	O
78	à	O
79	reprendre	O
80	leur	B-GN
81	opération	I-GN
82	.	O
0	Mais	O
1	--	B-GN
2	contretemps	I-GN
3	funeste	O
4	--	O
5	des	B-GN
6	gardes	I-GN
7	se	O
8	montrèrent	O
9	au	O
10	chevet	B-GN
11	de	O
12	la	B-GN
13	pagode	I-GN
14	,	O
15	et	O
16	s'	O
17	y	O
18	installèrent	O
19	de	O
20	manière	B-GN
21	à	O
22	empêcher	O
23	toute	B-GN
24	approche	I-GN
25	.	O
0	Il	O
1	serait	O
2	difficile	O
3	de	O
4	décrire	O
5	le	B-GN
6	désappointement	I-GN
7	de	O
8	ces	B-GN
9	quatre	I-GN
10	hommes	I-GN
11	,	O
12	arrêtés	O
13	dans	O
14	leur	B-GN
15	oeuvre	I-GN
16	.	O
17	Maintenant	O
18	qu'	O
19	ils	B-GN
20	ne	O
21	pouvaient	O
22	plus	O
23	parvenir	O
24	jusqu'	O
25	à	B-GN
26	la	I-GN
27	victime	I-GN
28	,	O
29	comment	O
30	la	O
31	sauveraient	O
32	-ils	O
33	?	O
34	Sir	B-GN
35	Francis	I-GN
36	Cromarty	I-GN
37	se	B-GN
38	rongeait	O
39	les	B-GN
40	poings	I-GN
41	.	O
42	Passepartout	B-GN
43	était	I-GN
44	hors	I-GN
45	de	I-GN
46	lui	I-GN
47	,	O
48	et	B-GN
49	le	I-GN
50	guide	I-GN
51	avait	O
52	quelque	B-GN
53	peine	I-GN
54	à	O
55	le	O
56	contenir	O
57	.	O
58	L'	O
59	impassible	O
60	Fogg	B-GN
61	attendait	O
62	sans	O
63	manifester	O
64	ses	B-GN
65	sentiments	I-GN
66	.	O
0	«	O
1	N'	O
2	avons	O
3	-nous	B-GN
4	plus	O
5	qu'	O
6	à	O
7	partir	O
8	?	O
9	demanda	O
10	le	B-GN
11	brigadier	I-GN
12	général	I-GN
13	à	O
14	voix	B-GN
15	basse	I-GN
16	.	O
0	--	O
1	Nous	B-GN
2	n'	O
3	avons	O
4	plus	O
5	qu'	O
6	à	O
7	partir	O
8	,	O
9	répondit	O
10	le	B-GN
11	guide	I-GN
12	.	O
0	--	O
1	Attendez	B-GN
2	,	O
3	dit	O
4	Fogg	B-GN
5	.	O
6	Il	O
7	suffit	O
8	que	O
9	je	B-GN
10	sois	O
11	demain	O
12	à	O
13	Allahabad	B-GN
14	avant	O
15	midi	B-GN
16	.	O
0	--	O
1	Mais	O
2	qu'	O
3	espérez	O
4	-vous	O
5	?	O
6	répondit	B-GN
7	Sir	O
8	Francis	B-GN
9	Cromarty	I-GN
10	.	O
11	Dans	O
12	quelques	B-GN
13	heures	I-GN
14	le	B-GN
15	jour	I-GN
16	va	O
17	paraître	O
18	,	O
19	et	O
20	...	O
0	--	O
1	La	B-GN
2	chance	I-GN
3	qui	B-GN
4	nous	O
5	échappe	O
6	peut	O
7	se	O
8	représenter	O
9	au	O
10	moment	B-GN
11	suprême	I-GN
12	.	O
13	»	O
0	Le	B-GN
1	brigadier	I-GN
2	général	I-GN
3	aurait	O
4	voulu	O
5	pouvoir	O
6	lire	O
7	dans	O
8	les	B-GN
9	yeux	I-GN
10	de	O
11	Phileas	B-GN
12	Fogg	I-GN
13	.	O
0	Sur	O
1	quoi	B-GN
2	comptait	O
3	donc	O
4	ce	B-GN
5	froid	I-GN
6	Anglais	I-GN
7	?	O
8	Voulait	O
9	-il	O
10	,	O
11	au	O
12	moment	B-GN
13	du	O
14	supplice	B-GN
15	,	O
16	se	O
17	précipiter	O
18	vers	O
19	la	B-GN
20	jeune	I-GN
21	femme	I-GN
22	et	O
23	l'	O
24	arracher	O
25	ouvertement	O
26	à	O
27	ses	B-GN
28	bourreaux	I-GN
29	?	O
0	C'	B-GN
1	eût	I-GN
2	été	I-GN
3	une	I-GN
4	folie	I-GN
5	,	O
6	et	O
7	comment	O
8	admettre	O
9	que	O
10	cet	O
11	homme	O
12	fût	O
13	fou	O
14	à	O
15	ce	B-GN
16	point	I-GN
17	?	O
18	Néanmoins	O
19	,	O
20	Sir	B-GN
21	Francis	I-GN
22	Cromarty	I-GN
23	consentit	O
24	à	O
25	attendre	O
26	jusqu'	O
27	au	B-GN
28	dénouement	I-GN
29	de	O
30	cette	B-GN
31	terrible	I-GN
32	scène	I-GN
33	.	O
34	Toutefois	O
35	,	O
36	le	B-GN
37	guide	I-GN
38	ne	O
39	laissa	O
40	pas	O
41	ses	B-GN
42	compagnons	I-GN
43	à	O
44	l'	B-GN
45	endroit	I-GN
46	où	O
47	ils	B-GN
48	s'	O
49	étaient	O
50	réfugiés	O
51	,	O
52	et	O
53	il	O
54	les	B-GN
55	ramena	O
56	vers	O
57	la	B-GN
58	partie	I-GN
59	antérieure	I-GN
60	de	I-GN
61	la	I-GN
62	clairière	I-GN
63	.	O
64	Là	O
65	,	O
66	abrités	O
67	par	O
68	un	B-GN
69	bouquet	I-GN
70	d'	O
71	arbres	B-GN
72	,	O
73	ils	B-GN
74	pouvaient	O
75	observer	O
76	les	B-GN
77	groupes	I-GN
78	endormis	I-GN
79	.	O
0	Cependant	O
1	Passepartout	O
2	,	O
3	juché	O
4	sur	O
5	les	B-GN
6	premières	I-GN
7	branches	I-GN
8	d'	O
9	un	B-GN
10	arbre	I-GN
11	,	O
12	ruminait	O
13	une	B-GN
14	idée	I-GN
15	qui	B-GN
16	avait	O
17	d'	O
18	abord	O
19	traversé	O
20	son	B-GN
21	esprit	I-GN
22	comme	O
23	un	B-GN
24	éclair	I-GN
25	,	O
26	et	O
27	qui	B-GN
28	finit	O
29	par	O
30	s'	O
31	incruster	O
32	dans	O
33	son	B-GN
34	cerveau	I-GN
35	.	O
0	Il	B-GN
1	avait	O
2	commencé	O
3	par	O
4	se	O
5	dire	O
6	:	O
7	«	O
8	Quelle	O
9	folie	O
10	!	O
11	»	O
12	et	O
13	maintenant	O
14	il	B-GN
15	répétait	O
16	:	O
17	«	O
18	Pourquoi	O
19	pas	O
20	,	O
21	après	O
22	tout	O
23	?	O
24	C'	B-GN
25	est	O
26	une	O
27	chance	O
28	,	O
29	peut-être	O
30	la	O
31	seule	O
32	,	O
33	et	O
34	avec	O
35	de	O
36	tels	O
37	abrutis	O
38	!	O
39	...	O
40	»	O
0	En	O
1	tout	B-GN
2	cas	I-GN
3	,	O
4	Passepartout	O
5	ne	O
6	formula	O
7	pas	O
8	autrement	O
9	sa	B-GN
10	pensée	I-GN
11	,	O
12	mais	O
13	il	B-GN
14	ne	O
15	tarda	O
16	pas	O
17	à	O
18	se	O
19	glisser	O
20	avec	O
21	la	B-GN
22	souplesse	I-GN
23	d'	O
24	un	B-GN
25	serpent	I-GN
26	sur	O
27	les	B-GN
28	basses	I-GN
29	branches	I-GN
30	de	O
31	l'	B-GN
32	arbre	I-GN
33	dont	B-GN
34	l'	O
35	extrémité	O
36	se	O
37	courbait	O
38	vers	O
39	le	B-GN
40	sol	I-GN
41	.	O
0	Les	B-GN
1	heures	I-GN
2	s'	O
3	écoulaient	O
4	,	O
5	et	B-GN
6	bientôt	I-GN
7	quelques	I-GN
8	nuances	I-GN
9	moins	I-GN
10	sombres	I-GN
11	annoncèrent	O
12	l'	B-GN
13	approche	I-GN
14	du	O
15	jour	B-GN
16	.	O
17	Cependant	O
18	l'	B-GN
19	obscurité	I-GN
20	était	O
21	profonde	O
22	encore	O
23	.	O
0	C'	B-GN
1	était	O
2	le	O
3	moment	O
4	.	O
5	Il	O
6	se	O
7	fit	O
8	comme	O
9	une	B-GN
10	résurrection	I-GN
11	dans	O
12	cette	B-GN
13	foule	I-GN
14	assoupie	I-GN
15	.	O
16	Les	B-GN
17	groupes	I-GN
18	s'	O
19	animèrent	O
20	.	O
21	Des	B-GN
22	coups	I-GN
23	de	O
24	tam	B-GN
25	-	B-GN
26	tam	O
27	retentirent	O
28	.	O
29	Chants	B-GN
30	et	O
31	cris	O
32	éclatèrent	O
33	de	O
34	nouveau	O
35	.	O
36	L'	B-GN
37	heure	I-GN
38	était	O
39	venue	O
40	à	O
41	laquelle	B-GN
42	l'	B-GN
43	infortunée	I-GN
44	allait	O
45	mourir	O
46	.	O
0	En	O
1	effet	B-GN
2	,	O
3	les	B-GN
4	portes	I-GN
5	de	O
6	la	B-GN
7	pagode	I-GN
8	s'	O
9	ouvrirent	O
10	.	O
11	Une	B-GN
12	lumière	I-GN
13	plus	I-GN
14	vive	I-GN
15	s'	O
16	échappa	O
17	de	O
18	l'	B-GN
19	intérieur	I-GN
20	.	O
21	Mr.	B-GN
22	Fogg	I-GN
23	et	I-GN
24	Sir	I-GN
25	Francis	I-GN
26	Cromarty	I-GN
27	purent	O
28	apercevoir	O
29	la	B-GN
30	victime	I-GN
31	,	O
32	vivement	O
33	éclairée	O
34	,	O
35	que	O
36	deux	O
37	prêtres	O
38	traînaient	B-GN
39	au	O
40	-	B-GN
41	dehors	O
42	.	O
43	Il	B-GN
44	leur	I-GN
45	sembla	I-GN
46	même	O
47	que	O
48	,	O
49	secouant	O
50	l'	B-GN
51	engourdissement	I-GN
52	de	O
53	l'	B-GN
54	ivresse	I-GN
55	par	O
56	un	B-GN
57	suprême	I-GN
58	instinct	I-GN
59	de	O
60	conservation	B-GN
61	,	O
62	la	B-GN
63	malheureuse	I-GN
64	tentait	O
65	d'	O
66	échapper	O
67	à	O
68	ses	B-GN
69	bourreaux	I-GN
70	.	O
71	Le	B-GN
72	coeur	I-GN
73	de	O
74	Sir	B-GN
75	Francis	I-GN
76	Cromarty	I-GN
77	bondit	O
78	,	O
79	et	O
80	par	B-GN
81	un	I-GN
82	mouvement	I-GN
83	convulsif	O
84	,	O
85	saisissant	O
86	la	B-GN
87	main	I-GN
88	de	O
89	Phileas	B-GN
90	Fogg	I-GN
91	,	O
92	il	B-GN
93	sentit	O
94	que	O
95	cette	B-GN
96	main	I-GN
97	tenait	O
98	un	B-GN
99	couteau	I-GN
100	ouvert	I-GN
101	.	O
0	En	O
1	ce	B-GN
2	moment	I-GN
3	,	O
4	la	B-GN
5	foule	I-GN
6	s'	O
7	ébranla	O
8	.	O
9	La	B-GN
10	jeune	I-GN
11	femme	I-GN
12	était	O
13	retombée	O
14	dans	O
15	cette	B-GN
16	torpeur	I-GN
17	provoquée	O
18	par	O
19	les	O
20	fumées	O
21	du	O
22	chanvre	B-GN
23	.	O
24	Elle	B-GN
25	passa	O
26	à	O
27	travers	B-GN
28	les	I-GN
29	fakirs	I-GN
30	,	O
31	qui	B-GN
32	l'	O
33	escortaient	O
34	de	O
35	leurs	B-GN
36	vociférations	I-GN
37	religieuses	I-GN
38	.	O
0	Phileas	B-GN
1	Fogg	I-GN
2	et	I-GN
3	ses	I-GN
4	compagnons	I-GN
5	,	I-GN
6	se	O
7	mêlant	O
8	aux	O
9	derniers	B-GN
10	rangs	I-GN
11	de	O
12	la	B-GN
13	foule	I-GN
14	,	B-GN
15	la	I-GN
16	suivirent	I-GN
17	.	O
0	Deux	B-GN
1	minutes	I-GN
2	après	O
3	,	O
4	ils	B-GN
5	arrivaient	O
6	sur	O
7	le	B-GN
8	bord	I-GN
9	de	O
10	la	B-GN
11	rivière	I-GN
12	et	O
13	s'	O
14	arrêtaient	O
15	à	O
16	moins	O
17	de	O
18	cinquante	O
19	pas	O
20	du	O
21	bûcher	O
22	,	O
23	sur	O
24	lequel	B-GN
25	était	O
26	couché	O
27	le	B-GN
28	corps	I-GN
29	du	O
30	rajah	B-GN
31	.	O
32	Dans	O
33	la	B-GN
34	demi-obscurité	I-GN
35	,	O
36	ils	B-GN
37	virent	O
38	la	B-GN
39	victime	I-GN
40	absolument	I-GN
41	inerte	I-GN
42	,	O
43	étendue	O
44	auprès	O
45	du	O
46	cadavre	B-GN
47	de	O
48	son	B-GN
49	époux	I-GN
50	.	O
0	Puis	O
1	une	B-GN
2	torche	I-GN
3	fut	O
4	approchée	O
5	et	O
6	le	B-GN
7	bois	I-GN
8	imprégné	O
9	d'	O
10	huile	B-GN
11	,	B-GN
12	s'	I-GN
13	enflamma	I-GN
14	aussitôt	O
15	.	O
0	A	O
1	ce	B-GN
2	moment	I-GN
3	,	O
