ils	B-GN
sont	O
en	O
présence	O
des	O
oeufs	B-GN
bouillis	I-GN
et	O
du	O
jambon	O
traditionnels	O
,	O
du	O
roastbeef	B-GN
froid	I-GN
,	O
relevé	O
de	O
pickles	O
incendiaires	O
,	O
et	O
de	B-GN
flots	I-GN
de	O
thé	O
à	O
rendre	O
jalouses	B-GN
les	B-GN
célèbres	I-GN
cataractes	I-GN
,	O
on	B-GN
ne	O
les	B-GN
dérangera	O
plus	O
.	O
Il	O
est	O
peu	O
probable	O
,	O
d'	O
ailleurs	O
,	O
qu'	O
il	O
soit	O
encore	O
question	O
d'	O
eux	B-GN
dans	O
cette	B-GN
histoire	I-GN
.	O
Qui	B-GN
avait	O
raison	O
de	O
l'	B-GN
Anglais	I-GN
ou	O
de	B-GN
l'	I-GN
Américain	I-GN
?	O
Il	B-GN
eût	O
été	O
difficile	O
de	O
se	O
prononcer	O
.	O
En	O
tout	B-GN
cas	I-GN
,	O
ce	O
duel	O
montre	O
combien	O
les	B-GN
esprits	I-GN
s'	O
étaient	O
passionnés	O
,	O
non	O
seulement	O
dans	O
le	O
nouveau	O
,	O
mais	O
aussi	O
dans	O
l'	O
ancien	O
continent	O
,	O
à	O
propos	B-GN
d'	O
un	B-GN
phénomène	I-GN
inexplicable	I-GN
,	O
qui	B-GN
,	O
depuis	O
un	B-GN
mois	I-GN
environ	O
,	O
mettait	O
toutes	B-GN
les	I-GN
cervelles	I-GN
à	O
l'	B-GN
envers	I-GN
.	O
 	O
Os	B-GN
sublime	I-GN
dedit	I-GN
coelumque	I-GN
tueri	O
,	O
 	O
a	O
dit	O
Ovide	B-GN
pour	O
le	B-GN
plus	I-GN
grand	I-GN
honneur	I-GN
de	O
la	O
créature	O
humaine	O
.	O
En	O
vérité	B-GN
,	O
jamais	O
on	B-GN
n'	O
avait	O
tant	O
regardé	O
le	B-GN
ciel	I-GN
depuis	O
l'	B-GN
apparition	I-GN
de	O
l'	B-GN
homme	I-GN
sur	O
le	B-GN
globe	I-GN
terrestre	B-GN
.	O
Or	O
,	O
précisément	O
,	O
pendant	O
la	B-GN
nuit	I-GN
précédente	I-GN
,	O
une	B-GN
trompette	I-GN
aérienne	I-GN
avait	O
lancé	O
ses	B-GN
notes	I-GN
cuivrées	O
à	O
travers	B-GN
l'	I-GN
espace	I-GN
,	O
au-dessus	O
de	O
cette	O
portion	O
du	O
Canada	B-GN
située	O
entre	O
le	B-GN
lac	I-GN
Ontario	I-GN
et	O
le	B-GN
lac	I-GN
Erié	O
.	O
Les	B-GN
uns	I-GN
avaient	O
entendu	O
le	O
Yankee	O
Doodle	O
,	O
les	O
autres	O
le	O
Rule	O
Britannia	O
.	O
De	O
là	B-GN
cette	I-GN
querelle	I-GN
d'	O
Anglo-saxons	B-GN
qui	B-GN
se	O
terminait	O
par	O
un	B-GN
déjeuner	I-GN
à	O
Goat	B-GN
-	B-GN
Island	B-GN
.	O
Peut	O
-	O
être	O
,	O
en	O
somme	B-GN
,	O
n'	O
était	O
-ce	O
ni	O
l'	O
un	O
ni	O
l'	B-GN
autre	I-GN
de	O
ces	B-GN
chants	I-GN
patriotiques	I-GN
.	O
Mais	B-GN
ce	I-GN
qui	B-GN
n'	O
était	O
douteux	O
pour	O
personne	B-GN
c'	O
est	O
que	O
ce	B-GN
son	I-GN
étrange	I-GN
avait	O
ceci	O
de	O
particulier	O
qu'	O
il	B-GN
semblait	O
descendre	O
du	O
ciel	B-GN
sur	O
la	B-GN
terre	I-GN
.	O
Fallait	O
-il	O
croire	O
à	O
quelque	B-GN
trompette	I-GN
céleste	I-GN
,	O
embouchée	O
par	O
un	B-GN
ange	I-GN
ou	O
un	B-GN
archange	I-GN
?	O
...	O
N'	O
était	O
-ce	B-GN
pas	O
plutôt	O
de	O
joyeux	O
aéronautes	O
qui	B-GN
jouaient	O
de	O
ce	O
sonore	O
instrument	O
,	O
dont	B-GN
la	O
Renommée	O
fait	O
un	O
si	O
bruyant	O
usage	B-GN
?	O
Non	O
!	O
Il	O
n'	O
y	O
avait	O
là	O
ni	O
ballon	O
,	O
ni	O
aéronautes	O
.	O
Un	B-GN
phénomène	I-GN
extraordinaire	I-GN
se	O
produisait	O
dans	O
les	B-GN
hautes	I-GN
zones	I-GN
du	O
ciel	B-GN
--	O
phénomène	B-GN
dont	O
on	B-GN
ne	O
pouvait	O
reconnaître	O
la	B-GN
nature	I-GN
ni	B-GN
l'	I-GN
origine	I-GN
.	O
Aujourd'hui	O
,	O
il	B-GN
apparaissait	O
au-dessus	O
de	O
l'	O
Amérique	O
,	O
quarante	B-GN
-	I-GN
huit	I-GN
heures	I-GN
après	O
au-dessus	O
de	O
l'	B-GN
Europe	I-GN
,	O
huit	B-GN
jours	I-GN
plus	O
tard	O
,	O
en	O
Asie	B-GN
,	O
au-dessus	O
du	O
Céleste	B-GN
Empire	I-GN
.	O
Décidément	O
,	O
si	O
la	B-GN
trompette	I-GN
qui	B-GN
signalait	O
son	B-GN
passage	I-GN
n'	O
était	O
pas	O
celle	O
du	O
Jugement	B-GN
dernier	I-GN
,	O
qu'	B-GN
était	O
donc	O
cette	O
trompette	O
?	O
De	O
là	O
,	O
en	O
tous	B-GN
pays	I-GN
de	O
la	B-GN
terre	I-GN
,	B-GN
royaumes	I-GN
ou	O
républiques	O
,	O
une	O
certaine	O
inquiétude	O
qu'	B-GN
il	B-GN
importait	O
de	O
calmer	O
.	O
Si	O
vous	B-GN
entendiez	O
dans	O
votre	B-GN
maison	I-GN
quelques	B-GN
bruits	I-GN
bizarres	I-GN
et	I-GN
inexplicables	I-GN
ne	O
chercheriez	O
-vous	O
pas	O
au	O
plus	O
vite	O
à	O
reconnaître	O
la	B-GN
cause	I-GN
de	O
ces	B-GN
bruits	I-GN
,	O
et	O
,	O
51	B-GN
l'	I-GN
enquête	I-GN
n'	O
aboutissait	O
à	O
rien	B-GN
,	O
n'	O
abandonneriez	O
-vous	O
pas	O
votre	B-GN
maison	I-GN
pour	O
en	O
habiter	O
une	O
autre	O
?	O
Oui	O
,	O
sans	O
doute	B-GN
!	O
Mais	O
ici	O
,	O
la	B-GN
maison	I-GN
,	O
c'	B-GN
était	O
le	O
globe	O
terrestre	O
.	O
Nul	B-GN
moyen	I-GN
de	O
le	B-GN
quitter	O
pour	O
la	B-GN
Lune	I-GN
,	O
Mars	B-GN
,	O
Vénus	B-GN
,	B-GN
Jupiter	I-GN
,	O
ou	O
toute	B-GN
autre	I-GN
planète	I-GN
du	O
système	B-GN
solaire	I-GN
.	O
Il	O
fallait	O
donc	O
découvrir	O
ce	B-GN
qui	B-GN
se	O
passait	O
,	O
non	B-GN
dans	I-GN
le	I-GN
vide	I-GN
infini	I-GN
,	O
mais	O
dans	O
les	O
zones	O
atmosphériques	O
.	O
En	O
effet	B-GN
,	O
pas	B-GN
d'	I-GN
air	I-GN
,	O
pas	B-GN
de	I-GN
bruit	I-GN
,	O
et	O
,	B-GN
comme	I-GN
il	I-GN
y	I-GN
avait	I-GN
bruit	I-GN
--	O
toujours	O
la	O
fameuse	O
trompette	O
!	O
--	O
c'	B-GN
est	I-GN
que	O
le	B-GN
phénomène	I-GN
s'	O
accomplissait	O
au	O
milieu	B-GN
de	O
la	B-GN
couche	I-GN
d'	O
air	B-GN
,	O
dont	B-GN
la	O
densité	O
va	O
toujours	O
en	O
diminuant	O
et	O
qui	B-GN
ne	O
s'	O
étend	O
pas	O
à	O
plus	B-GN
de	I-GN
deux	I-GN
lieues	I-GN
autour	O
de	O
notre	O
sphéroïde	O
.	O
Naturellement	O
,	O
des	B-GN
milliers	I-GN
de	O
feuilles	B-GN
publiques	I-GN
s'	O
emparèrent	O
de	O
la	B-GN
question	I-GN
,	B-GN
la	I-GN
traitèrent	I-GN
sous	O
toutes	B-GN
ses	I-GN
formes	I-GN
,	O
l'	O
éclaircirent	O
ou	O
l'	O
obscurcirent	O
,	O
rapportèrent	O
des	O
faits	B-GN
vrais	I-GN
ou	I-GN
faux	I-GN
,	O
alarmèrent	O
ou	O
rassurèrent	O
leurs	B-GN
lecteurs	I-GN
,	O
dans	O
l'	B-GN
intérêt	I-GN
du	O
tirage	B-GN
,	O
--	B-GN
passionnèrent	I-GN
enfin	I-GN
les	I-GN
masses	I-GN
quelque	O
peu	O
affolées	O
.	O
Du	O
coup	B-GN
,	O
la	B-GN
politique	I-GN
fut	O
par	O
terre	O
,	O
et	O
les	B-GN
affaires	I-GN
n'	O
en	O
allèrent	O
pas	O
plus	O
mal	O
.	O
Mais	O
qu'	O
y	O
avait	O
-il	O
?	O
On	B-GN
consulta	O
les	B-GN
observatoires	I-GN
du	O
monde	B-GN
entier	I-GN
.	O
S'	O
ils	B-GN
ne	O
répondaient	O
pas	O
,	O
à	O
quoi	B-GN
bon	I-GN
des	O
observatoires	B-GN
?	O
Si	O
les	O
astronomes	O
,	O
qui	B-GN
dédoublent	O
ou	O
détriplent	O
des	B-GN
étoiles	I-GN
à	O
cent	B-GN
mille	I-GN
milliards	I-GN
de	O
lieues	B-GN
,	O
n'	O
étaient	O
pas	O
capables	O
de	O
reconnaître	O
l'	B-GN
origine	I-GN
d'	O
un	B-GN
phénomène	I-GN
cosmique	I-GN
,	O
dans	O
le	B-GN
rayon	I-GN
de	O
quelques	B-GN
kilomètres	I-GN
seulement	O
,	O
à	O
quoi	O
bon	O
des	O
astronomes	B-GN
?	O
Aussi	B-GN
,	I-GN
ce	I-GN
qu'	O
il	O
y	O
eut	O
de	O
télescopes	B-GN
,	B-GN
de	I-GN
lunettes	I-GN
,	O
de	O
longues	O
-	B-GN
vues	B-GN
,	B-GN
de	I-GN
lorgnettes	I-GN
,	O
de	O
binocles	B-GN
,	O
de	O
monocles	B-GN
,	O
braqués	O
vers	O
le	B-GN
ciel	I-GN
,	O
pendant	O
ces	B-GN
belles	I-GN
nuits	O
de	O
l'	B-GN
été	I-GN
,	O
ce	B-GN
qu'	B-GN
il	O
y	O
eut	O
d'	O
yeux	B-GN
à	O
l'	B-GN
oculaire	I-GN
des	O
instruments	B-GN
de	O
toutes	B-GN
portées	I-GN
et	O
de	B-GN
toutes	I-GN
grosseurs	I-GN
,	O
on	B-GN
ne	O
saurait	O
l'	O
évaluer	O
.	O
Peut	B-GN
-	I-GN
être	I-GN
des	I-GN
centaines	I-GN
de	O
mille	O
,	O
à	O
tout	O
le	O
moins	O
.	O
Dix	B-GN
fois	I-GN
,	O
vingt	B-GN
fois	I-GN
plus	O
qu'	O
on	B-GN
ne	O
compte	O
d'	O
étoiles	B-GN
à	O
l'	B-GN
oeil	I-GN
nu	O
sur	O
la	B-GN
sphère	I-GN
céleste	I-GN
.	O
Non	O
!	O
Jamais	B-GN
éclipse	I-GN
,	O
observée	O
simultanément	O
sur	O
tous	B-GN
les	I-GN
points	I-GN
du	O
globe	B-GN
,	B-GN
n'	I-GN
avait	I-GN
été	I-GN
à	I-GN
pareille	I-GN
fête	I-GN
.	O
Les	B-GN
observatoires	I-GN
répondirent	O
,	O
mais	O
insuffisamment	O
.	O
Chacun	B-GN
donna	O
une	B-GN
opinion	I-GN
,	O
mais	O
différente	O
.	O
De	O
là	B-GN
,	I-GN
guerre	I-GN
intestine	I-GN
dans	O
le	B-GN
monde	I-GN
savant	O
pendant	O
les	B-GN
dernières	I-GN
semaines	I-GN
d'	O
avril	B-GN
et	O
les	B-GN
premières	I-GN
de	O
mai	B-GN
.	O
L'	B-GN
observatoire	I-GN
de	O
Paris	B-GN
se	O
montra	O
très	O
réservé	O
.	O
Aucune	O
des	O
sections	B-GN
ne	O
se	O
prononça	O
.	O
Dans	O
le	B-GN
service	I-GN
d'	O
astronomie	B-GN
mathématique	O
,	O
on	B-GN
avait	O
dédaigné	O
de	O
regarder	O
;	O
dans	O
celui	B-GN
des	O
opérations	B-GN
méridiennes	I-GN
,	O
on	B-GN
n'	O
avait	O
rien	B-GN
découvert	I-GN
;	O
dans	O
celui	B-GN
des	O
observations	B-GN
physiques	I-GN
,	O
on	B-GN
n'	O
avait	O
rien	B-GN
aperçu	I-GN
;	O
dans	O
celui	B-GN
de	O
la	B-GN
géodésie	I-GN
,	O
on	B-GN
n'	O
avait	O
rien	B-GN
remarqué	I-GN
;	O
dans	O
celui	B-GN
de	O
la	B-GN
météorologie	I-GN
,	O
on	B-GN
n'	O
avait	O
rien	B-GN
entrevu	I-GN
;	O
enfin	O
,	O
dans	O
celui	B-GN
des	O
calculateurs	B-GN
,	O
on	B-GN
n'	O
avait	O
rien	O
vu	O
.	O
Du	O
moins	O
l'	B-GN
aveu	I-GN
était	O
franc	O
.	O
Même	B-GN
franchise	I-GN
à	O
l'	B-GN
observatoire	I-GN
de	O
Montsouris	B-GN
,	O
à	O
la	B-GN
station	I-GN
magnétique	I-GN
du	O
parc	B-GN
Saint-Maur	B-GN
.	O
Même	B-GN
respect	I-GN
de	O
la	B-GN
vérité	I-GN
au	O
Bureau	B-GN
des	O
Longitudes	B-GN
.	O
Décidément	O
,	O
Français	B-GN
veut	O
dire	O
franc	O
La	B-GN
province	I-GN
fut	O
un	O
peu	O
plus	O
affirmative	O
.	O
Peut	O
-	O
être	O
dans	O
la	B-GN
nuit	I-GN
du	O
6	B-GN
au	O
7	O
mai	B-GN
avait	O
-il	O
paru	O
une	B-GN
lueur	I-GN
d'	O
origine	B-GN
électrique	I-GN
,	O
dont	B-GN
la	O
durée	O
n'	O
avait	O
pas	O
dépassé	O
vingt	B-GN
secondes	I-GN
.	O
Au	O
pic	B-GN
du	O
Midi	B-GN
,	O
cette	B-GN
lueur	I-GN
s'	O
était	O
montrée	O
entre	O
neuf	O
et	O
dix	O
heures	O
du	O
soir	B-GN
.	O
A	O
l'	B-GN
observatoire	I-GN
météorologique	I-GN
du	O
Puy-de-Dôme	B-GN
,	O
on	B-GN
l'	B-GN
avait	O
saisie	O
entre	O
une	B-GN
heure	I-GN
et	O
deux	B-GN
heures	I-GN
du	O
matin	B-GN
;	O
au	O
mont	B-GN
Ventoux	B-GN
,	O
en	O
Provence	B-GN
,	O
entre	O
deux	O
et	O
trois	B-GN
heures	I-GN
;	O
à	O
Nice	B-GN
,	O
entre	O
trois	O
et	O
quatre	B-GN
heures	I-GN
;	O
enfin	B-GN
,	I-GN
au	I-GN
Semnoz	I-GN
-	I-GN
Alpes	I-GN
,	I-GN
entre	O
Annecy	B-GN
,	B-GN
le	I-GN
Bourget	I-GN
et	O
le	B-GN
Léman	I-GN
,	O
au	O
moment	B-GN
où	O
l'	B-GN
aube	I-GN
blanchissait	O
le	B-GN
zénith	I-GN
.	O
Evidemment	O
,	O
il	O
n'	O
y	O
avait	O
pas	O
à	O
rejeter	O
ces	B-GN
observations	I-GN
en	O
bloc	B-GN
.	O
Nul	B-GN
doute	I-GN
que	I-GN
la	I-GN
lueur	I-GN
eût	I-GN
été	I-GN
observée	I-GN
en	I-GN
divers	I-GN
postes	I-GN
--	B-GN
successivement	I-GN
--	B-GN
dans	I-GN
le	I-GN
laps	I-GN
de	O
quelques	B-GN
heures	I-GN
.	O
Donc	O
,	O
ou	O
elle	B-GN
était	O
produite	O
par	O
plusieurs	B-GN
foyers	I-GN
,	O
courant	O
à	O
travers	O
l'	O
atmosphère	O
terrestre	O
,	O
ou	O
,	O
si	O
elle	B-GN
n'	O
était	O
due	O
qu'	O
à	O
un	O
foyer	O
unique	O
,	O
c'	O
est	O
que	O
ce	B-GN
foyer	I-GN
pouvait	O
se	O
mouvoir	O
avec	O
une	B-GN
vitesse	I-GN
qui	B-GN
devait	O
atteindre	O
bien	B-GN
près	I-GN
de	I-GN
deux	I-GN
cents	I-GN
kilomètres	I-GN
à	O
l'	B-GN
heure	I-GN
.	O
Mais	O
,	O
pendant	O
le	B-GN
jour	I-GN
,	O
avait	O
-on	B-GN
jamais	O
vu	O
quelque	B-GN
chose	I-GN
d'	O
anormal	B-GN
dans	O
l'	B-GN
air	I-GN
?	O
Jamais	O
.	O
La	B-GN
trompette	I-GN
,	O
du	O
moins	O
,	O
s'	O
était	O
-elle	B-GN
fait	O
entendre	O
à	O
travers	B-GN
les	I-GN
couches	I-GN
aériennes	I-GN
?	O
Pas	O
le	B-GN
moindre	I-GN
appel	I-GN
de	O
trompette	B-GN
n'	O
avait	O
retenti	O
entre	O
le	O
lever	O
et	O
le	O
coucher	O
du	O
soleil	B-GN
.	O
Dans	O
le	B-GN
Royaume	I-GN
-	B-GN
Uni	B-GN
,	O
on	B-GN
fut	O
très	O
perplexe	O
.	O
Les	B-GN
observatoires	I-GN
ne	O
purent	O
se	O
mettre	O
d'	O
accord	B-GN
.	O
Greenwich	B-GN
ne	O
parvint	O
pas	O
à	O
s'	O
entendre	O
avec	O
Oxford	B-GN
,	O
bien	O
que	O
tous	O
deux	O
soutinssent	O
qu'	O
il	O
n'	O
y	O
avait	O
rien	B-GN
.	O
""""	B-GN
Illusion	I-GN
d'	O
optique	O
!	O
disait	O
l'	B-GN
un	I-GN
.	O
--	B-GN
Illusion	I-GN
d'	O
acoustique	B-GN
!	O
""""	O
répondait	O
l'	B-GN
autre	I-GN
.	O
Et	O
là	O
-	B-GN
dessus	O
,	O
ils	B-GN
disputèrent	O
.	O
En	O
tout	B-GN
cas	I-GN
,	O
illusion	O
.	O
A	B-GN
l'	I-GN
observatoire	I-GN
de	O
Berlin	B-GN
,	O
à	O
celui	B-GN
de	O
Vienne	B-GN
,	B-GN
la	I-GN
discussion	I-GN
menaça	O
d'	O
amener	B-GN
des	O
complications	B-GN
internationales	I-GN
.	O
Mais	O
la	O
Russie	O
,	O
en	O
la	B-GN
personne	I-GN
du	O
directeur	B-GN
de	O
son	B-GN
observatoire	I-GN
de	O
Poulkowa	B-GN
,	O
leur	O
prouva	O
qu'	B-GN
ils	B-GN
avaient	O
raison	O
tous	B-GN
deux	I-GN
;	O
cela	B-GN
dépendait	O
du	O
point	B-GN
de	O
vue	B-GN
auquel	O
ils	B-GN
se	O
mettaient	O
pour	O
déterminer	O
la	B-GN
nature	I-GN
du	O
phénomène	B-GN
,	O
en	O
théorie	B-GN
impossible	I-GN
,	O
possible	O
en	O
pratique	B-GN
.	O
En	O
Suisse	B-GN
,	O
à	O
l'	B-GN
observatoire	I-GN
de	O
Saütis	B-GN
,	O
dans	O
le	B-GN
canton	I-GN
d'	O
Appenzel	B-GN
,	O
au	O
Righi	B-GN
,	O
au	O
Gäbris	B-GN
,	O
dans	O
les	B-GN
postes	I-GN
du	O
Saint-Gothard	B-GN
,	O
du	O
Saint-Bernard	B-GN
,	O
du	O
Julier	B-GN
,	O
du	O
Simplon	B-GN
,	O
de	O
Zurich	B-GN
,	O
du	O
Somblick	B-GN
dans	O
les	B-GN
Alpes	I-GN
tyroliennes	I-GN
,	O
on	B-GN
fit	O
preuve	B-GN
d'	O
une	O
extrême	O
réserve	O
à	O
propos	B-GN
d'	O
un	B-GN
fait	I-GN
que	O
personne	B-GN
n'	O
avait	O
jamais	O
pu	O
constater	O
--	O
ce	O
qui	B-GN
est	O
fort	O
raisonnable	O
.	O
Mais	O
,	O
en	O
Italie	B-GN
,	O
aux	O
stations	B-GN
météorologiques	O
du	O
Vésuve	B-GN
,	O
au	O
poste	B-GN
de	O
l'	B-GN
Etna	I-GN
,	O
installé	O
dans	O
l'	B-GN
ancienne	I-GN
Casa	B-GN
Inglese	I-GN
,	O
au	O
Monte	B-GN
Cavo	I-GN
,	I-GN
les	B-GN
observateurs	I-GN
n'	O
hésitèrent	O
pas	O
à	O
admettre	O
la	B-GN
matérialité	I-GN
du	O
phénomène	B-GN
,	O
attendu	O
qu'	O
ils	B-GN
l'	B-GN
avaient	O
pu	O
voir	O
,	O
un	B-GN
jour	I-GN
,	O
sous	O
l'	B-GN
aspect	I-GN
d'	O
une	B-GN
petite	I-GN
volute	I-GN
de	O
vapeur	B-GN
,	O
une	B-GN
nuit	I-GN
,	O
sous	O
l'	B-GN
apparence	I-GN
d'	O
une	B-GN
étoile	I-GN
filante	I-GN
.	O
Ce	B-GN
que	O
c'	B-GN
était	O
,	O
d'	O
ailleurs	O
,	O
ils	B-GN
n'	O
en	O
savaient	O
absolument	O
rien	O
.	O
En	O
vérité	B-GN
,	O
ce	B-GN
mystère	I-GN
commençait	O
à	O
fatiguer	O
les	B-GN
gens	I-GN
de	O
science	B-GN
,	O
tandis	O
qu'	O
il	B-GN
continuait	O
à	O
passionner	O
,	O
à	O
effrayer	O
même	O
les	B-GN
humbles	I-GN
et	O
les	B-GN
ignorants	I-GN
,	O
qui	B-GN
ont	O
formé	O
,	O
forment	O
et	O
formeront	O
l'	B-GN
immense	I-GN
majorité	O
en	O
ce	B-GN
monde	I-GN
,	O
grâce	B-GN
à	I-GN
l'	I-GN
une	I-GN
des	O
plus	B-GN
sages	I-GN
lois	I-GN
de	O
la	B-GN
nature	I-GN
.	O
Les	B-GN
astronomes	I-GN
et	O
les	B-GN
météorologistes	I-GN
auraient	O
donc	O
renoncé	O
à	O
s'	O
en	O
occuper	O
,	O
Si	O
,	O
dans	O
la	B-GN
nuit	I-GN
du	O
26	B-GN
au	O
27	O
,	O
à	O
l'	O
observatoire	O
de	O
Kantokeino	B-GN
,	O
au	O
Finmark	B-GN
,	O
en	O
Norvège	B-GN
,	O
et	O
dans	O
la	B-GN
nuit	I-GN
du	O
28	B-GN
au	O
29	O
,	O
à	O
celui	B-GN
de	O
l'	B-GN
Isfjord	I-GN
,	O
au	O
Spitzberg	B-GN
,	O
les	B-GN
Norvégiens	I-GN
d'	O
une	B-GN
part	I-GN
,	O
les	B-GN
Suédois	I-GN
de	O
l'	B-GN
autre	I-GN
,	O
ne	O
se	O
fussent	O
trouvés	O
d'	O
accord	B-GN
sur	O
ceci	B-GN
:	O
au	O
milieu	B-GN
d'	O
une	B-GN
aurore	I-GN
boréale	I-GN
avait	O
apparu	O
une	B-GN
sorte	I-GN
de	O
gros	B-GN
oiseau	I-GN
,	O
de	O
monstre	O
aérien	O
.	O
S'	O
il	O
n'	O
avait	O
pas	O
été	O
possible	O
d'	O
en	O
déterminer	O
la	B-GN
Structure	I-GN
,	O
du	O
moins	O
n'	O
était	O
-il	O
pas	O
douteux	O
qu'	O
il	B-GN
eût	I-GN
projeté	O
hors	O
de	B-GN
lui	I-GN
des	O
corpuscules	O
qui	B-GN
détonaient	O
comme	O
des	B-GN
bombes	I-GN
.	O
En	O
Europe	B-GN
,	O
on	B-GN
voulut	O
bien	O
ne	O
pas	O
mettre	O
en	O
doute	B-GN
cette	B-GN
observation	I-GN
des	O
stations	B-GN
du	O
Finmark	B-GN
et	O
du	B-GN
Spitzberg	I-GN
.	O
Mais	O
,	O
ce	B-GN
qui	B-GN
parut	O
le	O
plus	O
phénoménal	O
en	O
tout	B-GN
cela	I-GN
,	O
c'	O
était	O
que	B-GN
des	I-GN
Suédois	I-GN
et	O
des	B-GN
Norvégiens	I-GN
eussent	O
pu	O
se	O
mettre	O
d'	O
accord	B-GN
sur	O
un	B-GN
point	I-GN
quelconque	I-GN
.	O
On	B-GN
rit	O
de	O
la	B-GN
prétendue	I-GN
découverte	O
dans	O
tous	B-GN
les	I-GN
observatoires	I-GN
de	O
l'	B-GN
Amériqué	I-GN
du	O
Sud	B-GN
,	O
au	O
Brésil	B-GN
,	O
au	O
Pérou	B-GN
comme	O
à	B-GN
La	I-GN
Plata	I-GN
,	O
dans	O
ceux	B-GN
de	O
l'	B-GN
Australie	I-GN
,	O
à	O
Sidney	B-GN
,	O
à	O
Adélaïde	B-GN
comme	O
à	B-GN
Melbourne	I-GN
.	O
Et	O
le	B-GN
rire	I-GN
australien	I-GN
