munitions	B-GN
de	O
guerre	B-GN
,	B-GN
de	I-GN
vivres	I-GN
et	O
d'	B-GN
habillements	I-GN
.	O
--	O
Cela	B-GN
se	O
trouve	O
.	O
--	O
Je	B-GN
prendrai	O
le	B-GN
commandement	I-GN
de	O
ce	O
steamer	O
.	O
Je	B-GN
défierai	O
à	O
la	B-GN
course	I-GN
tous	B-GN
les	I-GN
navires	I-GN
de	O
la	B-GN
marine	I-GN
fédérale	I-GN
.	O
Je	B-GN
forcerai	O
le	B-GN
blocus	I-GN
de	O
l'	B-GN
un	I-GN
des	O
ports	B-GN
du	O
Sud	B-GN
.	O
--	O
Tu	B-GN
vendras	I-GN
cher	I-GN
la	I-GN
cargaison	I-GN
aux	I-GN
confédérés	I-GN
,	I-GN
qui	I-GN
en	I-GN
ont	I-GN
besoin	I-GN
,	O
dit	O
l'	B-GN
oncle	I-GN
.	O
--	O
Et	O
je	B-GN
reviendrai	O
chargé	O
de	O
coton	B-GN
...	O
--	O
Qu'	O
ils	B-GN
te	O
donneront	O
pour	O
rien	B-GN
.	O
--	O
Comme	O
vous	B-GN
dites	O
,	O
oncle	B-GN
Vincent	I-GN
.	O
Cela	B-GN
va	O
-t	O
-il	O
?	O
--	O
Cela	B-GN
va	O
.	O
Mais	B-GN
passeras	I-GN
-	I-GN
tu	I-GN
?	I-GN
--	O
Je	B-GN
passerai	O
,	O
si	O
j'	B-GN
ai	O
un	B-GN
bon	I-GN
navire	I-GN
.	O
--	O
On	B-GN
t'	O
en	O
fera	O
un	B-GN
tout	I-GN
exprès	I-GN
.	O
Mais	B-GN
l'	I-GN
équipage	I-GN
?	O
--	B-GN
Oh	I-GN
!	O
je	B-GN
le	O
trouverai	O
.	O
Je	B-GN
n'	O
ai	O
pas	O
besoin	B-GN
de	O
beaucoup	O
d'	O
hommes	B-GN
.	O
De	O
quoi	O
manoeuvrer	O
,	O
et	O
voilà	O
tout	O
.	O
Il	O
ne	O
s'	O
agit	O
pas	O
de	O
se	O
battre	O
avec	O
les	B-GN
fédéraux	I-GN
,	O
mais	O
de	O
les	B-GN
distancer	O
.	O
--	O
On	B-GN
les	O
distancera	O
,	O
répondit	O
l'	B-GN
oncle	I-GN
Vincent	B-GN
d'	O
une	B-GN
façon	I-GN
péremptoire	I-GN
.	O
Maintenant	O
,	O
dis	O
-moi	O
,	O
James	O
,	O
sur	O
quel	B-GN
point	I-GN
de	O
la	B-GN
côte	I-GN
américaine	I-GN
comptes	B-GN
-	O
tu	O
te	O
diriger	O
?	O
--	O
Jusqu'	O
ici	O
,	O
l'	B-GN
oncle	I-GN
,	O
quelques	B-GN
navires	I-GN
ont	O
déjà	O
forcé	O
les	B-GN
blocus	I-GN
de	O
La	B-GN
Nouvelle	I-GN
-	B-GN
Orléans	B-GN
,	O
de	O
Willmington	B-GN
et	O
de	B-GN
Savannah	I-GN
.	O
Moi	B-GN
,	O
je	B-GN
songe	O
à	O
entrer	O
tout	B-GN
droit	I-GN
à	O
Charleston	B-GN
.	O
Aucun	B-GN
bâtiment	I-GN
anglais	I-GN
n'	O
a	O
encore	O
pu	O
pénétrer	O
dans	O
ses	B-GN
passes	I-GN
,	O
si	O
ce	B-GN
n'	O
est	O
la	O
Bermuda	O
