Gracieuse	I-GN
Majesté	I-GN
.	O
Il	O
n'	O
appartenait	O
enfin	O
à	O
aucune	O
des	B-GN
nombreuses	I-GN
sociétés	I-GN
qui	B-GN
pullulent	O
dans	O
la	B-GN
capitale	I-GN
de	O
l'	B-GN
Angleterre	I-GN
,	O
depuis	O
la	B-GN
Société	I-GN
de	O
l'	B-GN
Armonica	I-GN
jusqu'	O
à	B-GN
la	I-GN
Société	I-GN
entomologique	I-GN
,	O
fondée	O
principalement	O
dans	O
le	B-GN
but	I-GN
de	O
détruire	O
les	B-GN
insectes	I-GN
nuisibles	I-GN
.	O
Phileas	B-GN
Fogg	I-GN
était	O
membre	O
du	O
Reform	B-GN
-	B-GN
Club	B-GN
,	O
et	O
voilà	O
tout	O
.	O
A	B-GN
qui	B-GN
s'	O
étonnerait	O
de	O
ce	B-GN
qu'	O
un	O
gentleman	O
aussi	O
mystérieux	O
comptât	O
parmi	O
les	B-GN
membres	I-GN
de	O
cette	B-GN
honorable	I-GN
association	I-GN
,	O
on	B-GN
répondra	O
qu'	O
il	B-GN
passa	O
sur	O
la	B-GN
recommandation	I-GN
de	O
MM.	B-GN
Baring	I-GN
frères	I-GN
,	O
chez	O
lesquels	B-GN
il	B-GN
avait	O
un	B-GN
crédit	I-GN
ouvert	I-GN
.	O
De	O
là	O
une	B-GN
certaine	I-GN
«	I-GN
surface	O
»	O
,	O
due	O
à	O
ce	B-GN
que	O
ses	B-GN
chèques	I-GN
étaient	O
régulièrement	O
payés	O
à	O
vue	B-GN
par	O
le	B-GN
débit	I-GN
de	O
son	B-GN
compte	I-GN
courant	I-GN
invariablement	O
créditeur	O
.	O
Ce	B-GN
Phileas	I-GN
Fogg	I-GN
était	O
-il	O
riche	O
?	O
Incontestablement	O
.	O
Mais	O
comment	O
il	B-GN
avait	O
fait	O
fortune	B-GN
,	O
c'	O
est	O
ce	O
que	B-GN
les	O
mieux	O
informés	O
ne	O
pouvaient	O
dire	O
,	O
et	B-GN
Mr.	I-GN
Fogg	I-GN
était	O
le	O
dernier	O
auquel	O
il	O
convînt	O
de	O
s'	O
adresser	O
pour	O
l'	O
apprendre	O
.	O
En	O
tout	B-GN
cas	I-GN
,	O
il	O
n'	O
était	O
prodigue	O
de	O
rien	B-GN
,	O
mais	O
non	O
avare	O
,	O
car	O
partout	O
où	O
il	B-GN
manquait	O
un	B-GN
appoint	I-GN
pour	O
une	B-GN
chose	I-GN
noble	I-GN
,	I-GN
utile	O
ou	O
généreuse	O
,	O
il	O
l'	B-GN
apportait	O
silencieusement	O
et	O
même	O
anonymement	O
.	O
En	O
somme	B-GN
,	O
rien	B-GN
de	O
moins	O
communicatif	O
que	O
ce	O
gentleman	O
.	O
Il	B-GN
parlait	O
aussi	O
peu	O
que	O
possible	O
,	O
et	O
semblait	O
d'	O
autant	O
plus	O
mystérieux	O
qu'	O
il	O
était	O
silencieux	O
.	O
Cependant	B-GN
sa	I-GN
vie	I-GN
était	O
à	O
jour	O
,	O
mais	O
ce	B-GN
qu'	O
il	B-GN
faisait	O
était	O
si	B-GN
mathématiquement	I-GN
toujours	I-GN
la	I-GN
même	I-GN
chose	I-GN
,	O
que	O
l'	B-GN
imagination	I-GN
,	O
mécontente	O
,	O
cherchait	O
au-delà	O
.	O
Avait	O
-il	O
voyagé	O
?	O
C'	B-GN
était	O
probable	O
,	O
car	B-GN
personne	I-GN
ne	O
possédait	O
mieux	O
que	O
lui	O
la	B-GN
carte	I-GN
du	O
monde	B-GN
.	O
Il	O
n'	O
était	O
endroit	O
si	O
reculé	O
dont	O
il	O
ne	O
parût	O
avoir	O
une	B-GN
connaissance	I-GN
spéciale	I-GN
.	O
Quelquefois	O
,	O
mais	O
en	O
peu	O
de	O
mots	B-GN
,	O
brefs	O
et	O
clairs	O
,	O
il	B-GN
redressait	O
les	B-GN
mille	I-GN
propos	I-GN
qui	B-GN
circulaient	O
dans	O
le	B-GN
club	I-GN
au	O
sujet	B-GN
des	O
voyageurs	B-GN
perdus	I-GN
ou	I-GN
égarés	I-GN
;	O
il	B-GN
indiquait	O
les	B-GN
vraies	I-GN
probabilités	O
,	O
et	O
ses	B-GN
paroles	I-GN
s'	O
étaient	O
trouvées	O
souvent	O
comme	O
inspirées	O
par	O
une	B-GN
seconde	I-GN
vue	I-GN
,	O
tant	B-GN
l'	I-GN
événement	I-GN
finissait	O
toujours	O
par	O
les	O
justifier	O
.	O
C'	B-GN
était	O
un	O
homme	O
qui	B-GN
avait	O
dû	O
voyager	O
partout	O
,	B-GN
--	I-GN
en	I-GN
esprit	I-GN
,	O
tout	O
au	O
moins	O
.	O
Ce	B-GN
qui	B-GN
était	O
certain	O
toutefois	O
,	O
c'	O
est	O
que	O
,	O
depuis	O
de	B-GN
longues	I-GN
années	I-GN
,	O
Phileas	B-GN
Fogg	I-GN
n'	O
avait	O
pas	O
quitté	O
Londres	B-GN
.	O
Ceux	B-GN
qui	B-GN
avaient	O
l'	B-GN
honneur	I-GN
de	O
le	B-GN
connaître	O
un	O
peu	O
plus	O
que	O
les	O
autres	O
attestaient	O
que	O
--	O
si	O
ce	B-GN
n'	O
est	O
sur	O
ce	B-GN
chemin	I-GN
direct	I-GN
qu'	B-GN
il	B-GN
parcourait	O
chaque	B-GN
jour	I-GN
pour	O
venir	O
de	O
sa	B-GN
maison	I-GN
au	O
club	B-GN
--	B-GN
personne	I-GN
ne	O
pouvait	O
prétendre	O
l'	B-GN
avoir	O
jamais	O
vu	O
ailleurs	O
.	O
Son	B-GN
seul	I-GN
passe-temps	I-GN
était	O
de	O
lire	O
les	B-GN
journaux	I-GN
et	O
de	O
jouer	O
au	O
whist	B-GN
.	O
A	O
ce	B-GN
jeu	I-GN
du	O
silence	B-GN
,	O
si	O
bien	O
approprié	O
à	O
sa	B-GN
nature	I-GN
,	O
il	B-GN
gagnait	O
souvent	O
,	O
mais	O
ses	B-GN
gains	I-GN
n'	O
entraient	O
jamais	O
dans	O
sa	B-GN
bourse	I-GN
et	O
figuraient	B-GN
pour	O
une	B-GN
somme	I-GN
importante	I-GN
à	O
son	B-GN
budget	I-GN
de	O
charité	B-GN
.	O
D'	O
ailleurs	O
,	O
il	O
faut	O
le	B-GN
remarquer	O
,	B-GN
Mr.	I-GN
Fogg	I-GN
jouait	O
évidemment	O
pour	O
jouer	O
,	O
non	O
pour	O
gagner	O
.	O
Le	B-GN
jeu	I-GN
était	O
pour	O
lui	B-GN
un	O
combat	O
,	O
une	B-GN
lutte	I-GN
contre	O
une	B-GN
difficulté	I-GN
,	O
mais	O
une	B-GN
lutte	I-GN
sans	O
mouvement	O
,	O
sans	O
déplacement	O
,	O
sans	O
fatigue	B-GN
,	O
et	O
cela	B-GN
allait	O
à	O
son	B-GN
caractère	I-GN
.	O
On	B-GN
ne	O
connaissait	O
à	O
Phileas	B-GN
Fogg	I-GN
ni	I-GN
femme	I-GN
ni	I-GN
enfants	I-GN
,	O
--	O
ce	B-GN
qui	B-GN
peut	O
arriver	O
aux	O
gens	B-GN
les	O
plus	O
honnêtes	O
,	O
--	O
ni	O
parents	B-GN
ni	O
amis	B-GN
,	O
--	O
ce	O
qui	B-GN
est	O
plus	O
rare	O
en	O
vérité	B-GN
.	O
Phileas	B-GN
Fogg	I-GN
vivait	O
seul	O
dans	O
sa	B-GN
maison	I-GN
de	O
Saville	B-GN
-	B-GN
row	B-GN
,	O
où	O
personne	O
ne	O
pénétrait	O
.	O
De	O
son	B-GN
intérieur	I-GN
,	O
jamais	O
il	O
n'	O
était	O
question	O
.	O
Un	B-GN
seul	I-GN
domestique	I-GN
suffisait	O
à	O
le	O
servir	O
.	O
Déjeunant	O
,	O
dînant	O
au	O
club	B-GN
à	O
des	B-GN
heures	I-GN
chronométriquement	O
déterminées	O
,	O
dans	O
la	B-GN
même	I-GN
salle	I-GN
,	O
à	O
la	B-GN
même	I-GN
table	I-GN
,	O
ne	O
traitant	O
point	O
ses	B-GN
collègues	I-GN
,	O
n'	O
invitant	O
aucun	B-GN
étranger	I-GN
,	O
il	O
ne	O
rentrait	O
chez	O
lui	B-GN
que	O
pour	O
se	B-GN
coucher	O
,	O
à	O
minuit	B-GN
précis	I-GN
,	O
sans	O
jamais	O
user	O
de	O
ces	B-GN
chambres	I-GN
confortables	I-GN
que	B-GN
le	I-GN
Reform	I-GN
-	O
Club	B-GN
tient	O
à	O
la	B-GN
disposition	I-GN
des	O
membres	B-GN
du	O
cercle	B-GN
.	O
Sur	O
vingt-quatre	B-GN
heures	I-GN
,	O
il	O
en	O
passait	O
dix	O
à	O
son	B-GN
domicile	I-GN
,	O
soit	O
qu'	O
il	B-GN
dormît	O
,	O
soit	O
qu'	O
il	O
s'	O
occupât	O
de	O
sa	B-GN
toilette	I-GN
.	O
S'	O
il	B-GN
se	O
promenait	O
,	O
c'	B-GN
était	O
invariablement	O
,	O
d'	O
un	O
pas	O
égal	O
,	O
dans	O
la	B-GN
salle	I-GN
d'	O
entrée	B-GN
parquetée	O
en	O
marqueterie	B-GN
,	O
ou	B-GN
sur	I-GN
la	I-GN
galerie	I-GN
circulaire	I-GN
,	O
au-dessus	O
de	O
laquelle	O
s'	O
arrondit	O
un	B-GN
dôme	I-GN
à	O
vitraux	B-GN
bleus	I-GN
,	O
que	O
supportent	O
vingt	B-GN
colonnes	I-GN
ioniques	I-GN
en	O
porphyre	B-GN
rouge	I-GN
.	O
S'	O
il	B-GN
dînait	O
ou	O
déjeunait	O
,	O
c'	B-GN
étaient	O
les	O
cuisines	O
,	O
le	B-GN
garde-manger	I-GN
,	B-GN
l'	I-GN
office	I-GN
,	B-GN
la	I-GN
poissonnerie	I-GN
,	B-GN
la	I-GN
laiterie	I-GN
du	O
club	B-GN
,	O
qui	B-GN
fournissaient	O
à	O
sa	B-GN
table	I-GN
leurs	B-GN
succulentes	I-GN
réserves	I-GN
;	O
c'	B-GN
étaient	O
les	O
domestiques	O
du	O
club	B-GN
,	O
graves	B-GN
personnages	I-GN
en	O
habit	B-GN
noir	I-GN
,	I-GN
chaussés	I-GN
de	I-GN
souliers	I-GN
à	I-GN
semelles	I-GN
de	I-GN
molleton	I-GN
,	O
qui	B-GN
le	O
servaient	O
dans	O
une	B-GN
porcelaine	I-GN
spéciale	I-GN
et	O
sur	B-GN
un	I-GN
admirable	I-GN
linge	O
en	O
toile	B-GN
de	O
Saxe	B-GN
;	O
c'	B-GN
étaient	O
les	O
cristaux	O
à	O
moule	O
perdu	O
du	O
club	B-GN
qui	B-GN
contenaient	O
son	B-GN
sherry	I-GN
,	O
son	O
porto	O
ou	O
son	O
claret	O
mélangé	O
de	O
cannelle	B-GN
,	O
de	O
capillaire	O
et	O
de	O
cinnamome	O
;	O
c'	B-GN
était	O
enfin	O
la	O
glace	O
du	O
club	B-GN
--	O
glace	O
venue	O
à	O
grands	B-GN
frais	I-GN
des	O
lacs	B-GN
d'	O
Amérique	B-GN
--	B-GN
qui	B-GN
entretenait	O
ses	B-GN
boissons	I-GN
dans	O
un	B-GN
satisfaisant	I-GN
état	I-GN
de	I-GN
fraîcheur	I-GN
.	O
Si	O
vivre	O
dans	O
ces	B-GN
conditions	I-GN
,	O
c'	B-GN
est	O
être	O
un	O
excentrique	O
,	O
il	O
faut	O
convenir	O
que	O
l'	B-GN
excentricité	I-GN
a	O
du	O
bon	O
!	O
La	B-GN
maison	I-GN
de	O
Saville	B-GN
-	B-GN
row	B-GN
,	O
sans	O
être	O
somptueuse	O
,	O
se	O
recommandait	O
par	O
un	B-GN
extrême	I-GN
confort	I-GN
.	O
D'	O
ailleurs	O
,	O
avec	O
les	B-GN
habitudes	I-GN
invariables	I-GN
du	O
locataire	B-GN
,	O
le	B-GN
service	I-GN
s'	O
y	O
réduisait	O
à	O
peu	O
.	O
Toutefois	O
,	O
Phileas	B-GN
Fogg	I-GN
exigeait	O
de	O
son	O
unique	O
domestique	O
une	O
ponctualité	O
,	B-GN
une	I-GN
régularité	I-GN
extraordinaires	I-GN
.	O
Ce	B-GN
jour	I-GN
-là	O
même	O
,	B-GN
2	I-GN
octobre	I-GN
,	O
Phileas	B-GN
Fogg	I-GN
avait	O
donné	O
son	B-GN
congé	I-GN
à	O
James	B-GN
Forster	O
--	O
ce	B-GN
garçon	I-GN
s'	O
étant	O
rendu	O
coupable	O
de	O
lui	O
avoir	O
apporté	O
pour	O
sa	B-GN
barbe	I-GN
de	O
l'	B-GN
eau	I-GN
à	O
quatre-vingt-quatre	B-GN
degrés	I-GN
Fahrenheit	B-GN
au	O
lieu	B-GN
de	O
quatre-vingt-six	B-GN
--	I-GN
,	O
et	O
il	B-GN
attendait	O
son	B-GN
successeur	I-GN
,	O
qui	B-GN
devait	O
se	O
présenter	O
entre	O
onze	B-GN
heures	I-GN
et	O
onze	B-GN
heures	I-GN
et	O
demie	O
.	O
Phileas	B-GN
Fogg	I-GN
,	I-GN
carrément	I-GN
assis	I-GN
dans	I-GN
son	I-GN
fauteuil	I-GN
,	I-GN
les	I-GN
deux	I-GN
pieds	I-GN
rapprochés	I-GN
comme	I-GN
ceux	I-GN
d'	I-GN
un	I-GN
soldat	I-GN
à	I-GN
la	I-GN
parade	I-GN
,	I-GN
les	I-GN
mains	I-GN
appuyées	I-GN
sur	I-GN
les	I-GN
genoux	I-GN
,	I-GN
le	I-GN
corps	I-GN
droit	I-GN
,	I-GN
la	I-GN
tête	I-GN
haute	I-GN
,	I-GN
regardait	I-GN
marcher	I-GN
l'	I-GN
aiguille	I-GN
de	I-GN
la	I-GN
pendule	I-GN
,	I-GN
--	I-GN
appareil	I-GN
compliqué	I-GN
qui	I-GN
indiquait	I-GN
les	I-GN
heures	I-GN
,	I-GN
les	I-GN
minutes	I-GN
,	I-GN
les	I-GN
secondes	I-GN
,	I-GN
les	I-GN
jours	I-GN
,	I-GN
les	I-GN
quantièmes	I-GN
et	I-GN
l'	I-GN
année	I-GN
.	I-GN
A	B-GN
onze	I-GN
heures	I-GN
et	O
demie	O
sonnant	O
,	B-GN
Mr.	I-GN
Fogg	I-GN
devait	O
,	O
suivant	O
sa	B-GN
quotidienne	I-GN
habitude	I-GN
,	O
quitter	O
la	B-GN
maison	I-GN
et	O
se	O
rendre	O
au	O
Reform	B-GN
-	B-GN
Club	B-GN
.	O
En	O
ce	B-GN
moment	I-GN
,	O
on	B-GN
frappa	O
à	O
la	B-GN
porte	I-GN
du	O
petit	B-GN
salon	I-GN
dans	O
lequel	B-GN
se	B-GN
tenait	O
Phileas	B-GN
Fogg	I-GN
.	O
James	B-GN
Forster	I-GN
,	I-GN
le	I-GN
congédié	I-GN
,	I-GN
apparut	I-GN
.	I-GN
«	B-GN
Le	O
nouveau	O
domestique	O
»	O
,	O
dit	O
-il	B-GN
,	O
Un	B-GN
garçon	I-GN
âgé	I-GN
d'	O
une	B-GN
trentaine	I-GN
d'	O
années	B-GN
se	O
montra	O
et	O
salua	O
.	O
«	B-GN
Vous	B-GN
êtes	O
Français	O
et	O
vous	B-GN
vous	O
nommez	O
John	O
?	O
lui	O
demanda	O
Phileas	B-GN
Fogg	I-GN
.	O
--	B-GN
Jean	I-GN
,	I-GN
n'	I-GN
en	I-GN
déplaise	I-GN
à	O
monsieur	B-GN
,	O
répondit	O
le	O
nouveau	O
venu	O
,	O
Jean	B-GN
Passepartout	I-GN
,	O
un	B-GN
surnom	I-GN
qui	B-GN
m'	O
est	O
resté	O
,	O
et	O
que	O
justifiait	O
mon	B-GN
aptitude	I-GN
naturelle	I-GN
à	O
me	O
tirer	O
d'	O
affaire	B-GN
.	O
Je	B-GN
crois	O
être	O
un	O
honnête	O
garçon	O
,	O
monsieur	O
,	O
mais	O
,	O
pour	O
être	O
franc	O
,	O
j'	B-GN
ai	O
fait	O
plusieurs	B-GN
métiers	I-GN
.	O
J'	B-GN
ai	O
été	O
chanteur	O
ambulant	O
,	O
écuyer	O
dans	O
un	B-GN
cirque	I-GN
,	O
faisant	O
de	O
la	B-GN
voltige	I-GN
comme	O
Léotard	B-GN
,	O
et	O
dansant	O
sur	O
la	B-GN
corde	I-GN
comme	O
Blondin	B-GN
;	O
puis	O
je	B-GN
suis	O
devenu	O
professeur	B-GN
de	O
gymnastique	B-GN
,	O
afin	O
de	O
rendre	O
mes	B-GN
talents	I-GN
plus	I-GN
utiles	I-GN
,	O
et	O
,	B-GN
en	I-GN
dernier	I-GN
lieu	I-GN
,	O
j'	B-GN
étais	O
sergent	O
de	O
pompiers	B-GN
,	O
à	O
Paris	B-GN
.	O
J'	B-GN
ai	O
même	O
dans	O
mon	B-GN
dossier	I-GN
des	O
incendies	B-GN
remarquables	I-GN
.	O
Mais	O
voilà	O
cinq	B-GN
ans	I-GN
que	B-GN
j'	B-GN
ai	O
quitté	O
la	B-GN
France	I-GN
et	O
que	O
,	O
voulant	O
goûter	B-GN
de	O
la	B-GN
vie	I-GN
de	O
famille	B-GN
,	O
je	B-GN
suis	O
valet	O
de	O
chambre	B-GN
en	O
Angleterre	B-GN
.	O
Or	O
,	O
me	B-GN
trouvant	O
sans	O
place	B-GN
et	O
ayant	O
appris	O
que	O
M.	B-GN
Phileas	I-GN
Fogg	I-GN
était	O
l'	O
homme	O
le	B-GN
plus	I-GN
exact	I-GN
et	O
le	O
plus	O
sédentaire	O
du	O
Royaume	B-GN
-	O
Uni	O
,	O
je	B-GN
me	O
suis	O
présenté	O
chez	O
monsieur	B-GN
avec	O
l'	B-GN
espérance	I-GN
d'	O
y	O
vivre	O
tranquille	O
et	O
d'	O
oublier	O
jusqu'	O
à	B-GN
ce	I-GN
nom	I-GN
de	O
Passepartout	B-GN
...	O
--	O
Passepartout	O
me	O
convient	O
,	O
répondit	O
le	O
gentleman	O
.	O
Vous	B-GN
m'	O
êtes	O
recommandé	O
.	O
J'	B-GN
ai	O
de	B-GN
bons	I-GN
renseignements	I-GN
sur	O
votre	B-GN
compte	I-GN
.	O
Vous	B-GN
connaissez	O
mes	B-GN
conditions	I-GN
?	O
--	B-GN
Oui	I-GN
,	O
monsieur	B-GN
.	O
--	O
Bien	O
.	O
Quelle	B-GN
heure	I-GN
avez	O
-vous	B-GN
?	O
--	O
Onze	B-GN
heures	I-GN
vingt-deux	I-GN
,	O
répondit	O
Passepartout	B-GN
,	O
en	O
tirant	B-GN
des	I-GN
profondeurs	I-GN
de	O
son	B-GN
gousset	I-GN
une	B-GN
énorme	I-GN
montre	I-GN
d'	O
argent	B-GN
.	O
--	O
Vous	B-GN
retardez	O
,	O
dit	O
Mr.	B-GN
Fogg	I-GN
.	O
--	O
Que	O
monsieur	B-GN
me	O
pardonne	O
,	O
mais	O
c'	O
est	O
impossible	O
.	O
--	O
Vous	B-GN
retardez	O
de	O
quatre	B-GN
minutes	I-GN
.	O
N'	O
importe	O
.	O
Il	O
suffit	O
de	O
constater	O
l'	B-GN
écart	I-GN
.	O
Donc	O
,	O
à	O
partir	O
de	O
ce	O
moment	O
,	O
onze	B-GN
heures	I-GN
vingt-neuf	I-GN
du	I-GN
matin	I-GN
,	O
ce	B-GN
mercredi	I-GN
2	O
octobre	B-GN
1872	O
,	O
vous	B-GN
êtes	O
à	O
mon	B-GN
service	I-GN
.	O
»	O
Cela	B-GN
dit	O
,	O
Phileas	B-GN
Fogg	I-GN
se	O
leva	O
,	O
prit	O
son	B-GN
chapeau	I-GN
de	O
la	B-GN
main	I-GN
gauche	I-GN
,	O
le	O
plaça	O
sur	O
sa	B-GN
tête	I-GN
avec	O
un	B-GN
mouvement	I-GN
d'	O
automate	B-GN
et	O
disparut	O
sans	O
ajouter	O
une	B-GN
parole	I-GN
.	O
Passepartout	O
entendit	O
la	B-GN
porte	I-GN
de	O
la	B-GN
rue	I-GN
se	B-GN
fermer	O
une	B-GN
première	I-GN
fois	I-GN
:	O
c'	B-GN
était	O
son	O
nouveau	O
maître	O
qui	B-GN
sortait	O
;	O
puis	O
une	O
seconde	O
fois	O
:	O
c'	B-GN
était	O
son	O
prédécesseur	O
,	B-GN
James	I-GN
Forster	O
,	O
qui	B-GN
s'	O
en	O
allait	O
à	O
son	B-GN
tour	I-GN
.	O
Passepartout	O
demeura	O
seul	O
dans	O
la	B-GN
maison	I-GN
de	O
Saville	B-GN
-	B-GN
row	O
.	O
                                	O
II	O
                       	O
--------------------	O
                  	O
OU	B-GN
PASSEPARTOUT	I-GN
EST	O
CONVAINCU	O
                  	O
QU'	B-GN
IL	B-GN
A	O
ENFIN	O
TROUVE	O
SON	B-GN
IDEAL	I-GN
«	O
Sur	O
ma	B-GN
foi	I-GN
,	O
se	O
dit	O
Passepartout	O
,	O
un	O
peu	O
ahuri	O
tout	O
d'	O
abord	O
,	O
j'	B-GN
ai	O
connu	O
chez	O
Mme	B-GN
Tussaud	I-GN
des	I-GN
bonshommes	I-GN
aussi	I-GN
vivants	I-GN
que	I-GN
mon	I-GN
nouveau	I-GN
maître	I-GN
!	O
»	O
Il	O
convient	O
de	O
dire	O
ici	O
que	O
les	O
«	O
bonshommes	B-GN
»	O
de	O
Mme	B-GN
Tussaud	I-GN
sont	O
des	O
figures	O
de	O
cire	B-GN
,	O
fort	O
visitées	O
à	O
Londres	B-GN
,	O
et	O
auxquelles	O
il	B-GN
ne	O
manque	O
vraiment	O
que	O
la	O
parole	O
.	O
Pendant	O
les	B-GN
quelques	I-GN
instants	I-GN
qu'	B-GN
il	B-GN
venait	O
d'	O
entrevoir	O
Phileas	B-GN
Fogg	I-GN
,	I-GN
Passepartout	O
avait	O
rapidement	O
,	O
mais	O
soigneusement	O
examiné	O
son	B-GN
futur	I-GN
maître	I-GN
.	O
C'	B-GN
était	O
un	O
homme	O
qui	B-GN
pouvait	O
avoir	O
quarante	B-GN
ans	I-GN
,	O
de	O
figure	B-GN
noble	I-GN
et	I-GN
belle	I-GN
,	I-GN
haut	B-GN
de	I-GN
taille	I-GN
,	O
que	O
ne	O
